Couplet,Poet
"ڳل حسن جو هو، نرڙهو هن جو، ڇهان ته ڪيئن،
گل ڪون هو ڪنول جو، پپر جو پتو نه هو۔",Ustad Bukhari
"آيو ته سخت تڙپندو، ڪوڪون ڪندو، ڏٺو،
ڪيئن ٿا چئو ته آدمي توڙئون تتو ته هو۔",Ustad Bukhari
"ڪو دور پنهنجي ڦند ۾ ڦاسي ته ٿو سگهي،
درياهه پنهنجي ڪنب جي گپ ۾ گتو نه هو۔",Ustad Bukhari
"محشر جي ڀيڙ پيڙ مان گذريس، سڄڻ پڇيو،
مرڪي چيم ته هيل هي ميلو متو نه هو۔",Ustad Bukhari
"شهبازجي اڏام پٺيان دام ڇا پوي،
آواز منهنجو واء وڪوڙي وتو نه هو۔",Ustad Bukhari
"ٿي ٿو سگهي پٿر ڪي ترازي ۾ تورجن،
بازار ۾ کيرٿر ته بخاري کتو نه هو۔",Ustad Bukhari
"ڏيل ڏسڻ سان ڏڪڻي ورتئه، آمر اندر اڳتي آهي،
واچوڙي ۾ هوش ڦري ويئه، اڻ جھل اوٿر اڳتي آهي",Ustad Bukhari
"مينهن وسي ٿو قطرا قطرا، ڍنڍون ڍورا بخرا بخرا،
منڇر کي ٿو ماپين بيٺو، سنڌو، ساگر اڳتي آهي",Ustad Bukhari
"ٿوري اڀڪڀريءَ تي چڙهندي اڀساهي ٿي پئي آ توکي،
پڌري پٽ تي ٿيڙ ٿو کائين، اوجھڙ اوڪر اڳتي آهي",Ustad Bukhari
"دوزخ ڇا تخريب ته آهي جنت پئي تعمير ٿئي،
آدم خود يزدان ٿئي پيو اعلى اوسر اڳتي آهي",Ustad Bukhari
"هو مندر تي موهت ٿي پيو هي مسجد وٽ رڪجي بيٺو،
وڌندو هل استاد بخاري، دلبر جو در اڳتي آهي",Ustad Bukhari
"پڙهو گھمايو، خزان تڙايو، اسين اٿون پيا بهار بنجي،
گھٽي گھٽي گونججي وئي آ، پکي پکي ويو پڪار بنجي",Ustad Bukhari
"هوا ۾ ڳاڙهي گلاب جي بوءِ سڄي، کٻي کان اچي رهي آ،
نظر نظر ۾ نچي رهي آ، خوشي خوشيءَ جو نکار بنجي",Ustad Bukhari
"ڪچو، پو سڀ ملير ٿي ويو، ننڍي وڏي ٿي وئي ماروي،
چَڙي چڙي ٿي ٻُري هِنئين ۾ جئي جئي جي تنوار بنجي",Ustad Bukhari
"ٻَني ٻَني تي ٻٻر لڳي ويا، ڪَسي ڪسي تي قدم کپي ويا،
سَلي سلي تي صفا ڄمي ويا، جوان جوان نثار بنجي",Ustad Bukhari
"ڪنول، هزارو، عقيق ٽهڪيو، رتن، چنبيلي، گلاب مَهڪيو،
عشاق آڏو حسين سامهون، قطار تي وئي قطار بنجي",Ustad Bukhari
"ڪڻِي ڪڻِي ٿي ڪٺي بخاري، ڦُڙو ڦڙو ٿو سمونڊ ڇڇڪي،
ڪڻو ڪڻو ويو خرار بنجي ڄڻو ڄڻو ويا هزار بنجي",Ustad Bukhari
"سنڌ سان اهڙي جند اڙي جو ٻيا دل وارا وسري ويا
جيئي سنڌ، سدائين جيئي، ٻيا سڀ نعرا وسري ويا",Ustad Bukhari
"سنڌو، بارڻ، منڇر، ڪينجهر، مون لئه آهن آب حيات
نيل ۽ دجله ، گنگا، جمنا، پوتر ڌارا وسري ويا",Ustad Bukhari
"خالد، رُستم، پورس، ارجن سورهيه سڏجن سڀ سالار
دودي کي دل داد ڏنو، ۽ ٻيا هاڪارا وسري ويا",Ustad Bukhari
"جيئي پنهنجو سنڌ جو سائين، لالون لال لطيف سدائين
آڙي پاڙي، وارا شاعر، ڏاڍا پيارا وسري ويا",Ustad Bukhari
"شام شفق جي رنگيني ۾‌سُهڻو هاڙهو ۽ هالار
ڳل ڳاڙهن محبوبن جا ، محبوب نظارا وسِرِي ويا",Ustad Bukhari
"سوچي قاتل جو قاتل،
آيو قاتل تي ڪهڪاءُ",Ustad Bukhari
"پر جي ڪوئي نانگ هُجي،
تنهن کان ڪهڙو آهه بچاءُ",Ustad Bukhari
"سِر جي بدلي ڏين ٿو سون،
پو ڀي تو وٽ ناهه وِڪاءُ",Ustad Bukhari
"او وڻجارا وائيءَ جا،
مَن جو موتي ڪهڙي ڀاءُ",Ustad Bukhari
"گھايل مَن جا گھايل گيت،
جِن ۾ پيڙا جو پَڙلاءُ",Ustad Bukhari
"جِن ۾ ڌَرتيءَ ڌرتيءَ دُک،
جِن ۾ ماڻهوءَ ماڻهوءَ گھاءُ",Ustad Bukhari
"ڀنڀٽ بڻبا نيٺ ’اياز‘
جُڳ جُڳ جلندا منهنجا ڀاءُ",Ustad Bukhari
"ڏاڍا اوکا ويڙها آهيون، دريا خان ۽ دودا آهيون،
جوٽي ڏيندا جھيڙا آهيون، ڏاڍا اوکا ويڙها اهيون",Ustad Bukhari
"هوشو جيئرو جوش ڏئي ويو، هيمون آجو هوش ڏئي ويو،
دوَر نئين جا دودا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"اڳتي وڌندو، پرتي ڪِرندو، دشمن ڇهندو، ڇهندي ٻرندو،
بجلي وارا جھٽڪا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"سورهن آنا سچ ته آهيون، شاهه، سچل جو مَچَ ته آهيون،
طوفانن ۾ ٻرندا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"ماضي جا مهمان نه آهيون، آئيندي جا اعلان آهيون،
تازا توانا تجلا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"تحريڪن جي طوفانن ۾، آزاديءَ جي ايوانن ۾،
ڳاڙها جھنڊا ڦڙڪيا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"جرڪي جرڪي جئيندا آهيون، مُرڪي مُرڪي ملهندا آهيون،
جيئرا هياسين، جيئرا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"دِلوارن لئه موتئيءَ ٽاري، دوڌارن لئه ڪات، ڪٽاري،
بلڪِ بخاري، ڀالا آهيون، ڏاڍا اوکا ويڙها آهيون",Ustad Bukhari
"ڪيئن به ڪري پر آوازن کي جاڳايو،
ماڻهن سان نه ته ڳلين سان ئي ڳالهايو",Ustad Bukhari
"خاموشيءَ جي مُهر لڳي ڇو محفل کي،
نغما، ناهن نوحا ئي پر ڳارايو",Ustad Bukhari
"صبر متان ٿي سڪتو پئي ۽ سڪتو موت،
ڪنهن به طريقي ساٿي تن کي تڙپايو",Ustad Bukhari
"تحريڪون نه ته تدبيرون، نه ته تجويزون،
ڪجهه ته بکارين تاريخين کي کارايو",Ustad Bukhari
"شعلا شعلا وَتي ٿو ورڇيندو،
اونداهه آ استاد بخاري آڻايو",Ustad Bukhari
"رَچي مَچي مون آزمايو.
سچي پچي چين نه آيو",Ustad Bukhari
"رکي رکي ملم رکان ڇا،
گهڙي، گهڙي ڪنهن گهاءَ گهايو",Ustad Bukhari
"سُنڍي سُنڍي عشق وڍي ته به،
چُمي چمي ٿم چاهه چاهيو",Ustad Bukhari
"ڪَڏين ڪڏين سُرڪ سَري نه ته،
جڏين ڪڏين تاس تپايو",Ustad Bukhari
"هلي هلي هانءُ ٺري مَنَ،
ڳلي ڳلي مون راڳ ڳايو",Ustad Bukhari
"مِٺي مِٺي قرب ڪچهري،
کِلي مِلي روحُ رڄايو",Ustad Bukhari
"کِکو وِکو کل نه بخاري،
ڇُلي ڇو ٿا لوڇَ لڪايو",Ustad Bukhari
"جتي به شوق کي پورو شباب ا يندو آ،
اتي ضرور وڏو انقلاب ا يندو آ۔",Ustad Bukhari
"ڪري جو هوش ۾ هيڏو حجاب ا يندو آ،
اهو به جوش ۾ ٿي بي حجاب ايندو آ",Ustad Bukhari
"سوال رات سڄي ڪن تڪي تڪي تارا،
جواب پاڻ کڻي آفتاب ا يند و آ ۔",Ustad Bukhari
"جڏهن هِيانء ۾ هوندو چُڀيو تکو ڪنڊو،
تڏهن نگاهه ۾ نکري گلاب ا يند و آ ۔",Ustad Bukhari
"هزار تاب تکي آفتاب جان پائي،
ڏسي ته ڪير ڏسي، بي نقاب ا يند و آ ۔",Ustad Bukhari
"هلون هميشه ڀٽائي جي ڇونه ميلي تي،
سڄي خطي جو اتي انتخاب ا يند و آ ۔",Ustad Bukhari
"ڪڏهن ڪڏهن ته تمنا ڪندي تِلاوت آ،
ڪڏهن ڪڏهن ته نظر هو ڪتاب ا يند و آ ۔",Ustad Bukhari
"رُسي وڃي ته بخاري، مٿان اجل ڪڙڪي ا
اچي قريب ته يوم الحساب ا يند و آ ۔",Ustad Bukhari
"سونهن جي سنسار ۾ او يار مان رهندو آهيان،
حسن رب آهي، مان حسن جو بندو آهيان۔",Ustad Bukhari
"سُهڻي سرتي، تون ته منهنجي دل جي ڌرتي لڳين،
صبح جو سڪ ۾ اُڀرندو، سانجهه جو لهندو آهيان۔",Ustad Bukhari
"حسن يوسف کي ڏسي چا قونء سان چيري هٿ وڌم،
اک ۾ تنهنجي مُرڪ، دل تي ڪرٽ پيو سهندو آهيان۔",Ustad Bukhari
"جيترو جڳ سرڳ آهي، جيترو جڳ نرڳ آهي،
ايترو عمدو لڳان ٿو، ايترو گندو آهيان۔",Ustad Bukhari
"تاس کيتين جي اُجها يان، واس کيٽن جا ونڊيان،
واء تي آهيان گذرندو، واههُ ٿي وهندو آهيان۔",Ustad Bukhari
"جسم گروي ٿي چڪُو، باقي اساسو روحُ جو،
آسري اُن جي تي مان کڻندو ويندو کنڌو آهيان۔",Ustad Bukhari
"آء سرجڻهار خود، پينار خود، وڻجار خود،
آء ڪندو اُستاد ڪامل قرب جو ڌنڌو آهيان۔",Ustad Bukhari
"دل جي ڪاروبار جو هڪ قائدو آهي۔
ڪيترو نقصان ٿئي ته به فائدو آهي۔",Ustad Bukhari
"عشق گهاڻي ۾ يا ڦاسي گهاٽ تي گرجيو،
موت جي منهن ۾ مگر مانائتو آهي۔",Ustad Bukhari
"جي مران جيئان ، مران ، جيئان سوين ڀيرا،
هر دفعي توسان وفا هي واعدو آهي۔",Ustad Bukhari
"رعب جي گهر ۾ گهڻو پر ڪهڙي ڪم جو آ،
قرب سچي جو ڪڻو ڪارائتو آهي۔",Ustad Bukhari
"سونهن تي سچ تي ۽ سنڌ تي او امر شاعر،
شعر تو جيڪو لکيو شانائتو آهي۔",Ustad Bukhari
"تجلو ٿيو تارو کڙيو ، تارو ڪريو،
بس، زندگي ۽ موت اهڙو حادثو آهي۔",Ustad Bukhari
"پيار کان جو ڪري پرهيز سوموڳو هوندو،
يا ته ٻوڙو يا ته گونگو يا ته انڌو هوندو",Ustad Bukhari
"شعر ڪو تِير ٿي دشمن کي کُتو دوڏي ۾،
شعر ڪو هارُ ٿي معشوق کي پهتو هوندو۔",Ustad Bukhari
"ها ڪڏهن فرش به آ عرش کي ڌوڏي وجهندو۔
تنهنجي گوڏي سان لڳي منهنجو ويو گوڏو هوندو۔",Ustad Bukhari
"بيت مون جو به پڙهيو ڳوٺ جو ڀونگو سمجهو،
ڌيان جنهن ڪونه ڏنو سيٺ جو بنگلو هوندو۔",Ustad Bukhari
"ڇا ڪجي گهرج ۾ سنسار جو گولو آهي،
تنهنجي انعام ۾ فردوس جو تحفو هوندو۔",Ustad Bukhari
"ڀرُ ڪري چوٽ ڪيائين ته چکيائين چوٽون،
ٽاڪئين مونکي ٿي سمجهو ته ڪوشيشو هوندو۔",Ustad Bukhari
"هر نئين ڏينهن نئون رنگ سندس فطرت آ،
وقت وانگي ته بخاري به ٿيو پوڙهو هوندو۔",Ustad Bukhari
"تو ته استاد ، صفا ساڀيان سمجهو جيون،
او چريا، ڪنهن ڪيو تو سان اهو چرچو هوندو۔",Ustad Bukhari
"منهنجي سپني جي هر جهونڪي کي، تنهنجو خوشبو خواب ڇُهيو ٿو وڃي،
ڄڻ منهنجي شوق جي شهر منجهان، تنهنجو شوخ شباب گهميو ٿو وڃي۔",Ustad Bukhari
"هر ٽٻڪي ۾اک تُڙڳي ٿي، هر جملي ۾ دل جهولي ٿي،
تنهنجي سونهن جي سٽِ سٽِ بابُ وڏو، ڄڻ قرب ڪتاب کليو ٿووڃي۔",Ustad Bukhari
"مان ڳوڙها ڳاڙي سڏڪان ٿو، تون مونتي مُرڪين، سوچان ٿو،
ڄڻ موتين تي ٿو موتي ڏين، ها هينئن به حساب چڪيو ٿو وڃي۔",Ustad Bukhari
"ڇو پڄري پاڻ پگهارين ٿو، ڇو ڦوههُ وهي هِينئن هارين ٿو؟
ڏي ساقي مونکي مئي اوتي، شيشي مان شراب اُڙهو ٿو وڃي۔",Ustad Bukhari
"جي عشق بخاري اٿندو آ، ٻئي پار وڪوڙي ويندو آ،
بيباڪ ٿي مان جي ڀڙڪان ٿو، هُن جوحجاب اُٿيو ٿو وڃي۔",Ustad Bukhari
"ڪئين قاتل چوان ته ڪُهندي آ،
مونکي حد کان وڌيڪ گهرندي آ۔",Ustad Bukhari
"شرم جي پوش ۾ ڇُپجڻ بدران،
شوق جي پينگهه منجهه لڏندي آ۔",Ustad Bukhari
"جوش مُنهن تي، شعاع نيڻ کڻي،
ڇاکپئي، گهور گهور پڇندي آ",Ustad Bukhari
"عاشقيء سان اها عقيدت۔ جو،
چاهه جو انگ انگ چمندي آ۔",Ustad Bukhari
"هوٿرو ٿي اٿان ته اربيلي،
پوپري، ڇُر بغير لڇندي آ۔",Ustad Bukhari
"ديد جي در منجهان لنگهي منهنجي،
هانء جو گهير گهير گهمندي آ۔",Ustad Bukhari
"جا به استاد جي ندر جي گُهر،
ساته هن کي اڳيئي سُجنهندي آ۔",Ustad Bukhari
"مٺو هو يان ڪڙو پر عشق جو آواز پئي گونجيو،
لنگهيو ٿي چيت ڳائيندي، ڪندي ڪوڪون ڪتي گذري۔",Ustad Bukhari
"الائي دلڪشي ڪهڙي آ، آئيندي جي ديدن ۾،
تڪيندي، سهڪندي، ڊڪندي ٿي ايڏاهن هر گهڙي گذري۔",Ustad Bukhari
"گواهه آهن ٻٽا ڀاڪر، ڊگها بوسا جون وڄ جا،
وهي منهنجي ڇهي شعلا، شرارن کي چمي گذري۔",Ustad Bukhari
"جڏهن تنهجون ملاقاتون به ٿي ڪاتيون کنيون اک ۾،
تڏهن عيدن جي ڏينهن تي به ٿي ويڌن وڏي گذري۔",Ustad Bukhari
"اڪيلائيءجي موسم ۾، اداسائيء جو واديء ۾،
تصور جي آئي برسات، يادن جي ندي گذري۔",Ustad Bukhari
"بخاري، سهڻي زندگي محبوب آ، هڪ هڪ ادا هنجي،
ڪڏهن سهڻي سُکي گذري، ڪڏهن ڏاڍي ڏکي گذري۔",Ustad Bukhari
"کڄي ٿو سونهن جي منهن تان نقاب آهستي آهستي،
اچي ٿو عشق جي گهر انقلاب آهستي آهستي۔",Ustad Bukhari
"ڏيڻ وارو شباب آهي، ملڻ وارو شراب آهي،
هتي جو ڪجهه به ملندو آ جناب آهستي آهستي",Ustad Bukhari
"مٿوڦاڙي وڌو فرهاد ڇو ٿا چئو هڪ ڌڪ ۾،
انهيء ڪم ڪار ۾ ٿيو ڪامياب آهستي آهستي",Ustad Bukhari
"زمانوڏاڍو سادو هو ء سهڻو هو، سدورو هو،
خدا ڄاڻي ته ڪيئين ٿي ويو خراب آهستي آهستي",Ustad Bukhari
"غريبي پنهنجي گيرب ۾ ائين ڌيري هلي ٿي پئي،
جئين ديري تي هلندو آ نواب آهستي آهستي",Ustad Bukhari
"تاري تاري جي گلي تي وهائي وقت ٿو ڪاتي،
ڪهائي رات پيو ٿو آفتاب آهستي آهستي",Ustad Bukhari
"اٿڻ سان زندگي مونکان پڇيو تو جوسوال آهي،
جيان ٿو پيو ڏيان ٿو پيو جواب آهستي آهستي",Ustad Bukhari
"ملاقاتون ء راتيون ڌيري ڌيري جهومنديون آهن،
رڳون استاد جون بنبيون رباب آهستي آهستي",Ustad Bukhari
"سهڻيون، هيرون، سورٺون، هرڪا سُورَ سڙي،
ڪوهه وڪوڙي سسئي",Ustad Bukhari
"هوڪاريون گڏ حق حق، ڌُو ڌُو ڌُم ڌڙي،
ڪوهه وڪوڙي سسئي",Ustad Bukhari
"ڏيندا اڻٽر عزم کي، واٽون ڪوٽ رڙي،
ڪوهه وڪوڙي سسئي",Ustad Bukhari
"ڏات ”بخاري“ لاٽ ٿي، لوءِ ڪاڻ لڙي،
ڪوهه وڪوڙي سسئي",Ustad Bukhari
"سهڻائي ساڙي، تاڪائوءَ تاڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"سُهڻي جيڏين سٿ ۾، مَنَهَن ۾ ماڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"مُرڪي، مَهڪ ٽڙي پوي، ولين جي واڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"مَهري قهريءَ مان مُٺي، گھوڙا_گھوڙا ڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"ڌوڌن ڌوڪي ۾ وڌي، ويڌن ڌونڌاڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"رولاڪن رولي ڇڏي، اولاڪن اڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"کيٽن ۾ کِلڻي کِنوڻ، ٻيڙين ۾ ٻاڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"ڪارن ڪوٽن تي اچي، پهتي پوياڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"بندي اڄ ”استاد“ مون، ڦنڌن جي ڦاڙي،
مِهري ملڪ ملير جي",Ustad Bukhari
"پوڙهن پرجھيو ڪين ڪي،
جوٽيا جواڻ جڙا، منهنجا ماروئڙا",Ustad Bukhari
"سوچون سکڻيون ڪڪريون،
ڳالهائين ڳڙا، منهنجا ماروئڙا",Ustad Bukhari
"مٿئون ماڪڙ ملڪ تي،
کنئون ڪين کڙا، منهنجا ماروئڙا",Ustad Bukhari
"هوڏان وهه سان واسطو،
هيڏان کِير گھڙا، منهنجا ماروئڙا",Ustad Bukhari
"اڌ جيئرا ”استاد“ پيا،
چورن چنگ چڙا، منهنجا ماروئڙا",Ustad Bukhari
"ديسي ويس مِٺو هو، ڏيهي ڏيل ڏِٺو هو،
سالم سيل ڏسان ها، هئه هئه، هينئن نه هجان ها",Ustad Bukhari
"هن کي گھرج گھڻيري، تن ۾ تاس تکيري،
تڪڙي مان نه تڻان ها، هينئن نه هجان ها",Ustad Bukhari
"اوٺي هيٺ اچي ها، نيڙي نيٺ اچي ها،
ويجھي مان نه وڃان ها، هينئن نه هجان ها",Ustad Bukhari
"ويري ساڻ وڙهيس پئي، تائين توڙ رڙيس پئي،
گونگي، غش نه ٿيان ها، هينئن نه هجان ها",Ustad Bukhari
"ڏوري ڏانءُ وڏي سان، ڪوري، ڪرٽ ڪڏي سان،
جھوري برج وجھان ها، هينئن نه هجان ها",Ustad Bukhari
"مارُو ويرَ ”بخاري“، ڪن ها ڪا پوئواري،
پوءِ ڇو قيد ڪٽيان ها، هينئن نه هجان ها",Ustad Bukhari
"جيجل جھولي لُئن لُئن لولي، ٻوليءَ ٻول ٻَڌم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"پاڙيم، پاڙيان، پاڙيندس پئي، ڪي جي قول ڪيم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"ويهي سرتين وچ ۾ جِيجِي، سچّي سينڌ ڏنم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"مِلندي مارُو، کِلندي کائر، ڪِرندي ڪوٽ ڏٺم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"پهتو نيٺ ته پائر پنڊو، ڀيرا ڪين ڀڳم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"لاکي لوئي لاش مٿان لا، جنهن ۾ لانءَ لڌم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"ويهُون واڍون ونگ وڌائون، ڇرڪي سڀ ڇنم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"مارُو نيٺ ”بخاري“، ماڻيا، نبري قيد ويم،
جَنم جنم ڪم جن سين",Ustad Bukhari
"ڀٽ ڀٽ تي پئي باهه ڀڀڙڪي، هٽ هٽ ٿي هٽتاڙ عمر او،
ڪوٽن ۾ ڪڙڪاٽ اچي پيئي",Ustad Bukhari
"چِيتا، واگھه، بگھڙ ٿي مڇريا، ڌرتيءَ لاءِ ڌراڙ عمر او،
ڪوٽن ۾ ڪڙڪاٽ اچي پيئي",Ustad Bukhari
"جھونجھارن جي جيءَ ۾ جھولا، اکڙين ۾ آکاڙ عمر او،
ڪوٽن ۾ ڪڙڪاٽ اچي پيئي",Ustad Bukhari
"در تي حقدارن جا ڌڌڪا، پهرن ۾ ريهاڙ عمر او،
ڪوٽن ۾ ڪڙڪاٽ اچي پيئي",Ustad Bukhari
"آزادي ”استاد“ وسي پئي، ڀون_ڄايا ڀونڦاڙ عمر او،
ڪوٽن ۾ ڪڙڪاٽ اچي پيئي",Ustad Bukhari
"هِيرون بت کي باهه بڇن ٿيون،
جھِرڻا جيءَ کي جھِير عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"ديدن مان بدبوءِ اچي ٿي،
اوتين ٿو عنبر عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"تنهنجي هٿن ۾ سونا زيور،
نظرن ۾ زنجير عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"ڪارونجھر تان چمڪي چمڪي،
کنوڻيون آکِن کِير عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"ڪوٽن جيڏو قهر ڪندو ڇا،
ڌرتي جيڏي ڌِير عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"پنهنجين جيڏين سان گڏ پيئان،
کائر پهچي کير عمر، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"آفاقي استاد ”بخاري
موهيو ملڪ ملير، آڇون ڪوڪا اک ۾ هڻن ٿيون",Ustad Bukhari
"ڏنگي ڏينهن ڏٺي ويو،
ناهه ٽري هئو مئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"هوڏان ڪانئر هيڪڙو،
هيڏان سورهيه سئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"اوريان پريان پاپ جي،
پٺيان نڪري پئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"ماريو ملڪ ملير کي،
ڀينر ڪوڙي ڀَئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"جيڪو ڊوهو ڍَٽ جو،
تنهن لئه تيل تئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"لاهه ”بخار“ لوڪ تان،
ڀُوتن وارو ڀئو، ڏاڍو ڏاڍ ڪيو وڃي",Ustad Bukhari
"تڙ تڙ تنهنجي تات،
ستي، سُهڻي، سورمي",Ustad Bukhari
"سچايءَ جون ثابتيون، ويڙهيچن جا وات،
ستي، سُهڻي، سورمي",Ustad Bukhari
"امر ڏات ڏئي چڪي، مانگر تو کي مات،
ستي، سُهڻي، سورمي",Ustad Bukhari
"رنم ساري رات پئي، پرچايم پرڀات،
ستي، سُهڻي، سورمي",Ustad Bukhari
"جھونگاريا ”استاد“ مون، جر، ٿر جا جذبات،
ستي، سُهڻي، سورمي",Ustad Bukhari
"چانھ ڪوسي چڱي، آب ٿڌڙو هجي
گرم جذبو هجي، نرم گفتو هجي",Ustad Bukhari
"قول ڪيڏو حڪيمن جو سهڻو سٺو
جو به دلهير ٿئي تنهنجي لئه دوستو",Ustad Bukhari
"عرق انگور جو، صوف تازو هجي
وقت جي رهبري، رهزني ريت جو",Ustad Bukhari
"هي ته هر پريت کي هوندو آھي پتو
ڪاٿي نعرو لڳي ڪاٿي نخرو هجي",Ustad Bukhari
"رنگ سارا سُٺا ڪي به ناهن ڪسا
نيڻ ناسي - عقابي، گلابي وڳا",Ustad Bukhari
"غير ڪارو، ڦِڪو، يار ڳاڙھو هجي
زندگي حسن آ، تندرستي هجي",Ustad Bukhari
"تندرستي به آجي ۽ سهنجي هجي
ڀر ۾ محبوب استاد ڀيڙو هجي",Ustad Bukhari
"هن دل کي بره بڇاڻي ڪو
شعلو نه سهي ٽانڊو ئي سهي",Ustad Bukhari
"مان ڀانيان مونکي کي ڀائي ڪو
سهڻو نه سهي ڪوجهو ئي سهي",Ustad Bukhari
"ها چاهيان ٿو ڪو چاه ڪري
دل سان نه سهي دوکو ئي سهي",Ustad Bukhari
"ڪو مُرڪي مُرڪي شرمائي
سچ پچ نه سهي، نخرو ئي سهي",Ustad Bukhari
"ڪو ڀر ۾‌ اچي دل پرڀائي
ڀوسو نه سهي گفتگو ئي سهي",Ustad Bukhari
"ها پيار ته پنهنجي وس ناهي
همدردي جو جذبو ئي سهي",Ustad Bukhari
"استاد جو جذبو ڳڀرو آ
توڙي جو پِنڊو پوڙهو ئي سهي",Ustad Bukhari
"هو مون به مٺا هڪ پيار لڌو
ساڀيان نه سهي سپنو ئي سهي",Ustad Bukhari
"دل جي ڪاروبار جو هڪ قاعدو آهي
ڪيترو نقصان ٿي ته به فائدو آهي",Ustad Bukhari
"عشق گھاڻي ۾ يا ڦاسي گھاٽ تي گرجيو
موت جي منهن ۾ مگر مانائتو آهي",Ustad Bukhari
"جي مران، جيئان، مران جيئان سوين ڀيرا
هر دفعي تو سان وفا هي واعدو آهي",Ustad Bukhari
"رعب جي گھر ۾ گھڻو پر ڪهڙي ڪم جو آ
قرب سچي جو ڪڻو ڪارائتو آهي",Ustad Bukhari
"سونهن تي سچ تي ۽ سنڌ تي او امر شاعر
شعر تو جيڪو لکيو شانائتو آهي",Ustad Bukhari
"تجلو ٿيو تارو کڙيو، تارو ڪِريو بس
زندگي ۽ موت اهڙو حادثو آهي",Ustad Bukhari
"سنڌ ڌرتيءَ سان ۽ سرتيءَ سان بخاريءَ جو
ڪجھ بلالي ڪجھ لطيفي رابطو آهي",Ustad Bukhari
"نه ڪم نبريو نه غم نبريو، جو نبري ويو سو دم هوندو
جو نِکري پيو سو سچ سمجهو، جو وِکري ويو وهم هوندو",Ustad Bukhari
"تکوگهوڙو ڊُڪي ڪيڏو، نظر هَسوار جي اڳتي
زمانو تيز تنهن کان تيز تر، پنهنجو قدم هوندو",Ustad Bukhari
"اسان جي شاعري کي انقلابي دور ۾ کڻجو
جڏهن هر لفظ پرچم، هر غزل اونچو عَلم هوندو",Ustad Bukhari
"”تَشا“ واري لِڪل تقدير، نه تو سمجهي نه مون سمجهي
جي ڪجهه سمجهي ته هي سمجهي؛ عمل اَحسن اُتم هوندو",Ustad Bukhari
"ڪا ڪِٿ ليلا ڪو ڪِٿ مجنون، ڪو ڪِٿ گهرجي ڪو ڪِٿ گهربل
ڪا ڪنهن جي لئه اهم هوندي، ڪو ڪنهن جي لئه اهم هوندو",Ustad Bukhari
"بخاريءَ کي اوهان سڀني کان، يارو مان گهڻو ڄاڻان
ڀلو جي ڀائرن سمجهو ته، رهجي ويو ڀرم هوندو",Ustad Bukhari
"ڪ موت مئي جو ڀئو سهڻا ، ٻيو تو مان نٿو ٿئي ڍئو سهڻا
اهي ڀهڪيون ڳالهيون بخش ڪجاء مونکي محبت جو ٿئي مئو سهڻا",Ustad Bukhari
"محفل حسين تنهنجي تنهنجا حسين ماڻا
هت مير پير آهن ناڻي بنا وڪاڻا",Ustad Bukhari
"ڏاڍا وڏا شڪاري آيا شڪار ٿي ويا
آيا هئا خريدڻ خود بي مُلها کپي ويا",Ustad Bukhari
"هي ڪاروبار تنهنجا ٿا نيڻ ڪن نماڻا۔
هت مير پير آهن ناڻي بنا وڪاڻا",Ustad Bukhari
